"filename", "language", "Python", "C", "Shell Script", "Markdown", "Verilog", "Scala", "YAML", "Properties", "XML", "Makefile", "JSON", "C++", "LinkerScript", "ARM", "comment", "blank", "total"
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/AXI4Plic.scala", "Scala", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 57, 24, 183
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/AXI4RAM.scala", "Scala", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 117
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/AXI4SlaveModule.scala", "Scala", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 182
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/AXI4Timer.scala", "Scala", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 63
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/AXI4UART.scala", "Scala", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 54
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/AXI4VGA.scala", "Scala", 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 78, 35, 260
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/RocketDebugWrapper.scala", "Scala", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 150
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/TLPMA/TLPMA.scala", "Scala", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 59
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/device/TLTimer.scala", "Scala", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 78
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/gpu/GPU.scala", "Scala", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 2, 229
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/system/SoC.scala", "Scala", 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 24, 50, 341
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/top/ArgParser.scala", "Scala", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 98
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/top/BusPerfMonitor.scala", "Scala", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 92
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/top/Configs.scala", "Scala", 0, 0, 0, 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 23, 17, 451
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/top/Top.scala", "Scala", 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 25, 28, 222
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/top/XiangShanStage.scala", "Scala", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 59
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/BinaryArbiterNode.scala", "Scala", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 107
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/BitUtils.scala", "Scala", 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 31, 43, 374
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/CircularQueuePtr.scala", "Scala", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 114
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/DataDontCareNode.scala", "Scala", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 60
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/DataModuleTemplate.scala", "Scala", 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 238
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/DebugIdentityNode.scala", "Scala", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 59
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/ECC.scala", "Scala", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 41, 33, 231
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/ExcitingUtils.scala", "Scala", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 116
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/ExtractVerilogModules.scala", "Scala", 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 34, 26, 233
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/GTimer.scala", "Scala", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 28
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/Hold.scala", "Scala", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 31, 11, 101
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/IntBuffer.scala", "Scala", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/LFSR64.scala", "Scala", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 33
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/LatencyPipe.scala", "Scala", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 42
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/LogUtils.scala", "Scala", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 122
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/LookupTree.scala", "Scala", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 68
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/MIMOQueue.scala", "Scala", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 173
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/Misc.scala", "Scala", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 132
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/OverrideableQueue.scala", "Scala", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/ParallelMux.scala", "Scala", 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 146
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/PerfCounterUtils.scala", "Scala", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 242
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/PipelineConnect.scala", "Scala", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 197
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/PriorityMuxDefault.scala", "Scala", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 59
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/PriorityMuxGen.scala", "Scala", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 39, 8, 145
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/RegMap.scala", "Scala", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 68
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/Replacement.scala", "Scala", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 57
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/SRAMTemplate.scala", "Scala", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 36, 37, 235
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/StopWatch.scala", "Scala", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 36
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/TLClientsMerger.scala", "Scala", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 70
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/TLDump.scala", "Scala", 0, 0, 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 482
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/TLEdgeBuffer.scala", "Scala", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 99
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/utils/Trigger.scala", "Scala", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 35
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/xstransforms/PrintControl.scala", "Scala", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 150
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/main/scala/xstransforms/PrintModuleName.scala", "Scala", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 49
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/test/scala/formal/formalTest.scala", "Scala", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/test/scala/fu/IntDiv.scala", "Scala", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 107
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/test/scala/top/SimMMIO.scala", "Scala", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 64
"/home/stormy/curricular/keyan/code/XiangShan-fv/src/test/scala/top/SimTop.scala", "Scala", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 114
"/home/stormy/curricular/keyan/code/XiangShan-fv/tools/readmemh/Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 15, 2, 20
"/home/stormy/curricular/keyan/code/XiangShan-fv/tools/readmemh/gen-treadle-readmemh.c", "C", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 46
"/home/stormy/curricular/keyan/code/XiangShan-fv/tools/readmemh/groupby-4byte.c", "C", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 70
"/home/stormy/curricular/keyan/code/XiangShan-fv/tools/readmemh/split-readmemh.c", "C", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 85
"Total", "-", 2112, 159, 318, 2258, 566, 67554, 456, 76, 222, 882, 7, 7852, 25, 162, 13888, 15152, 111689
